CustomerID,Age,Gender,MaritalStatus,NumDependents,EducationLevel,EmploymentStatus,AnnualIncome,CreditScore,AccountAgeMonths,NumProducts,HasCreditCard,HasCheckingAccount,HasSavingsAccount,HasLoan,HasMortgage,AccountBalance,CreditLimit,MonthlyTransactions,AvgTransactionAmount,MonthlyAccountSpending,ATMUsageFrequency,OnlineBankingUsage,MobileAppUsage,ComplaintsFiledLastYear,ComplaintsResolved,ServiceCallsLastMonth,CreditUtilizationRatio,DaysWithoutActivity,Churn
2121,70,Female,Divorced,2,Doctorate,Retired,115852,606,13,1,1,1,1,1,0,251979,14887,57,1183,19818,2,27,14,3,0,0,0.1884831544985418,68,0
2669,47,Male,Single,2,Bachelor,Retired,89002,575,97,2,1,1,1,0,0,70935,48736,61,1324,2271,9,25,11,0,3,0,0.07142515293286433,23,0
2500,29,Female,Divorced,1,Doctorate,Unemployed,149651,656,113,5,1,1,1,1,0,282742,21449,34,2313,10095,2,18,1,4,0,2,0.829774641424093,166,1
2216,20,Male,Divorced,1,Bachelor,Self-Employed,79884,624,41,3,1,1,1,0,0,139258,17757,94,1166,4079,11,3,13,4,4,1,0.656627244168263,73,1
2530,79,Female,Widowed,0,Doctorate,Unemployed,108738,681,55,2,1,1,1,0,0,93605,25428,90,1387,15763,0,13,19,4,4,1,0.6268818032304835,162,1
1435,63,Female,Single,2,Doctorate,Self-Employed,95542,623,113,4,0,1,1,1,0,448760,23627,52,4584,19171,18,10,6,3,4,2,0.3149659396398329,164,1
1453,77,Female,Divorced,3,Doctorate,Self-Employed,198002,597,18,1,1,1,1,1,0,286913,41967,22,4564,7834,5,27,10,0,2,0,0.30667823504401126,42,0
1664,53,Female,Single,1,Bachelor,Self-Employed,106713,624,66,2,1,1,1,1,0,414686,36931,57,2638,13718,2,21,1,1,2,1,0.9656721502499916,160,0
1754,66,Male,Single,4,Bachelor,Retired,107238,780,96,1,1,1,1,0,0,235354,4809,34,2947,14863,4,19,12,1,3,1,0.6495937841334435,105,0
1765,30,Male,Married,0,High School,Employed,199000,802,82,3,1,1,0,0,1,363810,5134,5,358,970,7,3,1,2,2,1,0.47040041964452817,139,1
2947,25,Female,Widowed,1,Master,Employed,85018,539,91,3,1,1,0,0,1,352754,21056,2,1817,15057,19,14,2,0,1,0,0.9623060446947994,58,0
1212,24,Female,Widowed,3,High School,Employed,92833,658,105,1,1,1,0,1,0,234676,42432,13,171,17967,19,0,10,3,0,2,0.5352684416285981,66,0
1721,46,Female,Single,0,Master,Employed,71529,520,35,3,1,1,1,0,0,38398,22259,51,1548,1506,13,29,2,2,2,1,0.025756391740577977,81,0
2544,73,Male,Divorced,1,Bachelor,Unemployed,123509,567,51,3,1,1,1,1,0,144836,27634,39,3034,9141,4,26,4,4,2,0,0.3336130987640633,86,0
2619,39,Female,Divorced,2,High School,Retired,48460,579,56,1,1,1,1,0,1,430975,32257,35,3207,6230,17,22,19,1,4,0,0.3209036673082648,23,0
1426,34,Male,Widowed,2,Doctorate,Self-Employed,144210,448,101,1,1,1,1,1,0,105385,23897,99,1421,11043,0,26,10,2,2,0,0.2910100294109561,165,1
1342,57,Male,Married,4,Bachelor,Employed,130777,387,38,4,1,1,1,1,1,13144,22539,19,2172,17162,0,28,3,4,4,0,0.10014952669911092,175,1
1491,48,Female,Married,3,Bachelor,Retired,194428,558,22,1,1,0,1,0,1,40887,43944,17,1271,14900,9,8,1,0,4,0,0.29506516021650353,87,0
1117,62,Male,Widowed,4,Master,Unemployed,137752,550,34,3,0,1,1,0,1,145662,12170,18,4378,7714,13,2,9,2,0,2,0.9597139331335567,84,0
2855,53,Male,Married,3,Bachelor,Employed,34925,429,69,1,1,1,1,0,1,160321,13507,76,2135,11852,17,26,8,3,0,2,0.0865293713977795,111,1
2896,70,Female,Divorced,4,High School,Retired,118315,765,93,1,1,1,1,0,1,391090,30169,60,151,10354,19,9,12,2,4,2,0.597740078257912,3,0
1636,46,Female,Single,3,High School,Self-Employed,31319,416,108,3,1,1,1,0,0,159925,7374,35,1558,6181,10,26,3,3,1,2,0.9049576924142717,149,1
1934,20,Female,Divorced,4,Bachelor,Retired,68458,420,22,2,1,1,1,0,0,311844,5674,47,1181,15713,18,1,6,0,1,1,0.1946133106754928,113,1
1455,65,Female,Divorced,0,Bachelor,Self-Employed,127157,826,25,5,0,1,1,1,0,166286,43533,79,2408,5664,8,14,7,2,4,1,0.7300885114359835,154,0
2878,50,Male,Widowed,3,Doctorate,Employed,50844,493,81,4,0,1,1,0,1,467876,2408,13,104,5543,6,15,2,4,0,1,0.5676202274628285,111,1
2491,69,Female,Single,2,Doctorate,Self-Employed,149193,745,117,4,0,1,0,1,0,120347,18173,33,3426,591,2,15,19,4,2,2,0.25232252454306947,73,1
2895,19,Male,Widowed,3,Master,Retired,154042,583,58,5,1,1,1,1,0,204562,39548,17,3356,5486,17,0,9,0,2,1,0.611858000221612,35,0
1527,24,Female,Widowed,3,Master,Unemployed,128541,519,91,4,0,1,0,0,0,335156,36501,86,4954,15911,1,20,5,1,4,1,0.5890653382975013,141,0
1652,38,Female,Single,1,Doctorate,Retired,88049,370,57,3,1,0,0,1,0,399678,4140,45,2284,1310,5,9,17,1,2,1,0.9334911700356123,145,1
1037,42,Female,Single,2,Master,Unemployed,149065,431,46,4,1,1,0,1,0,174133,23555,87,3474,6075,6,19,14,4,0,1,0.13028342042139018,171,1
1741,78,Female,Widowed,3,Master,Retired,67780,539,117,2,1,1,1,0,1,371535,3153,79,4070,10927,6,3,0,0,2,1,0.2868396610330268,4,0
1608,75,Male,Divorced,1,Doctorate,Retired,150697,833,23,1,0,1,1,1,1,485738,12308,17,917,11207,13,9,6,0,2,0,0.49377392056865577,176,0
2420,42,Female,Married,3,Doctorate,Unemployed,61476,842,53,1,0,1,1,1,1,261039,24391,3,2395,3562,8,5,4,1,0,0,0.8504925781487757,153,1
1404,46,Male,Single,4,Bachelor,Employed,161463,477,23,2,1,1,1,1,0,397595,5312,46,3668,13126,13,20,6,1,0,1,0.7805752732438467,146,1
2527,43,Male,Married,2,Doctorate,Employed,41604,364,22,5,1,1,1,1,0,157883,31571,70,1506,5356,18,2,12,3,2,0,0.7490836413359663,64,1
2004,42,Male,Single,4,High School,Unemployed,81562,712,52,5,1,1,1,1,0,228443,30184,91,2571,19729,9,9,0,3,1,2,0.08896043378156793,136,1
1265,41,Male,Single,2,Bachelor,Self-Employed,101741,771,30,4,1,1,1,0,1,379746,4038,6,1576,6901,17,20,14,2,2,1,0.7829481227345503,172,0
1181,43,Male,Single,3,High School,Employed,196719,436,52,5,0,1,1,0,0,375691,42053,38,3740,18413,4,0,12,3,0,1,0.11975548222151211,1,1
2092,44,Female,Married,3,High School,Self-Employed,125338,516,31,3,1,1,1,0,0,340903,13246,54,1775,18426,16,22,10,4,4,2,0.11726736554258566,166,1
1270,66,Female,Married,2,Bachelor,Retired,122544,491,31,4,1,1,1,0,0,472783,12801,22,3530,6783,18,5,1,2,0,1,0.3562583404111027,172,1
1213,76,Male,Married,0,Bachelor,Self-Employed,113476,553,35,5,0,1,1,0,0,116867,18242,54,1526,18833,1,17,3,3,2,0,0.44774330654847905,146,1
1709,29,Male,Widowed,4,Doctorate,Unemployed,20148,827,43,5,1,1,1,0,1,32116,35073,29,340,12528,15,20,18,4,1,0,0.2582164179013764,26,1
2616,66,Female,Divorced,0,High School,Retired,92959,558,64,2,0,1,1,0,0,93405,39203,87,1102,13670,15,14,8,1,0,1,0.22292649072054893,170,1
1986,73,Male,Single,3,Master,Retired,73024,563,64,1,0,1,1,1,0,10370,9151,53,4734,8306,15,19,2,1,4,1,0.9136778940274637,141,1
1943,25,Female,Widowed,1,Doctorate,Unemployed,128144,460,57,2,1,1,0,0,1,498793,1990,35,537,15074,16,0,13,1,2,2,0.9516983734721799,35,0
1351,67,Female,Divorced,4,High School,Unemployed,151074,530,7,2,0,1,1,0,0,490525,2787,75,2179,10567,18,1,3,2,1,0,0.8788301600989865,5,0
2698,20,Female,Single,3,High School,Unemployed,42414,309,116,4,1,1,1,0,0,438018,25265,1,3382,2989,13,22,3,2,4,2,0.9961273480262802,16,0
1263,49,Female,Divorced,2,Bachelor,Unemployed,71644,829,4,1,0,1,1,1,1,355139,40553,22,3273,693,16,2,15,0,3,1,0.5983901897540017,106,1
2107,22,Female,Married,2,Master,Self-Employed,133694,406,38,2,1,1,1,0,1,105846,17296,46,3424,14975,8,13,15,2,1,2,0.3561815391683787,65,0
1442,25,Female,Single,4,Bachelor,Retired,53513,849,85,2,1,1,1,1,0,151957,5636,6,4540,15883,2,23,11,1,3,2,0.9069258146705733,128,0
2333,71,Female,Widowed,3,High School,Self-Employed,71672,403,80,1,0,0,1,0,1,238016,49545,23,1986,6782,6,27,17,3,4,2,0.4023789382367712,63,1
1763,66,Female,Single,3,Master,Self-Employed,116099,664,75,4,0,1,1,1,1,224494,35838,76,4670,11116,5,2,11,0,2,1,0.35446848869426206,23,0
1115,38,Female,Divorced,4,Doctorate,Retired,119794,533,112,1,1,1,1,1,0,355784,28850,68,2361,5429,7,11,3,0,4,2,0.9621123570016422,18,0
2408,38,Male,Divorced,3,Doctorate,Retired,106158,513,21,1,0,1,1,1,1,101975,7263,80,424,18876,9,11,17,1,3,0,0.185009742610992,53,0
1347,28,Female,Single,3,Master,Employed,126748,802,39,1,0,0,0,1,0,12818,38997,87,3027,5847,16,19,0,3,0,1,0.040281988532154256,138,1
2419,59,Male,Single,0,Doctorate,Retired,192704,588,26,3,1,1,1,1,0,68919,14584,30,3197,6849,3,15,13,1,2,1,0.5945883121454721,36,0
2894,43,Male,Widowed,4,Master,Retired,164905,710,20,1,1,1,1,0,0,461182,2758,60,2971,9976,18,26,0,0,3,0,0.12672840182568956,105,0
1264,49,Female,Divorced,3,High School,Unemployed,52069,344,57,2,0,1,1,1,0,349001,9884,21,4241,19373,14,13,18,1,4,0,0.9276677092485761,172,1
1503,19,Male,Married,4,Bachelor,Retired,91688,714,65,4,0,0,0,0,0,478712,36866,70,1435,19692,17,15,10,4,2,2,0.7683988218048714,159,1
2558,58,Female,Divorced,1,Master,Unemployed,68068,445,117,3,1,1,1,1,0,123362,38402,77,838,18781,19,16,9,3,4,1,0.0605115613411471,84,1
3000,51,Female,Single,2,Master,Self-Employed,106612,328,91,3,1,1,1,0,0,431497,39684,27,3170,6008,1,7,7,1,4,0,0.04434327386286008,101,1
1146,52,Female,Divorced,4,Doctorate,Unemployed,95271,819,4,3,1,1,0,0,1,140725,16924,67,2975,2690,6,29,14,4,4,1,0.6634845651089614,153,1
2253,35,Female,Married,1,High School,Self-Employed,58165,808,9,1,0,1,1,1,0,223544,35010,26,3806,7582,9,25,17,0,3,1,0.6269988952319576,112,0
2651,66,Female,Married,2,High School,Retired,166033,343,70,2,1,1,1,1,1,86230,17025,11,4618,17641,15,5,0,4,3,2,0.8680954688303226,116,1
2997,61,Male,Single,0,High School,Unemployed,59023,649,119,4,0,1,1,0,1,421149,27843,31,3509,17519,8,2,13,1,1,0,0.3640632844269589,123,1
1945,29,Male,Single,0,Bachelor,Unemployed,98467,684,23,1,1,1,1,0,1,29347,27662,67,1491,11475,19,21,16,2,4,0,0.46915578057097707,62,0
1980,68,Male,Married,4,Master,Employed,79372,325,6,4,1,1,1,0,0,364276,5170,50,127,16770,14,12,7,3,2,2,0.3669630419704616,14,1
1296,19,Female,Divorced,0,Doctorate,Employed,52328,684,38,3,1,1,1,1,0,193609,11760,59,3467,5934,10,7,18,4,3,1,0.33310936399626867,155,1
2665,71,Male,Widowed,4,Doctorate,Employed,147219,703,44,1,1,1,1,0,0,388346,21403,43,4098,12864,15,9,19,4,4,1,0.5266985379125865,11,0
2735,27,Female,Single,3,Doctorate,Employed,80032,481,108,4,1,1,1,0,0,52434,20361,35,2191,15758,17,0,0,1,1,1,0.5749764419115859,91,1
2856,68,Female,Married,1,Doctorate,Unemployed,103184,755,70,4,1,1,1,0,1,252028,10419,51,1839,9862,19,16,8,1,0,1,0.24169733579744201,98,0
2554,68,Female,Single,1,Bachelor,Unemployed,69632,364,59,1,1,1,1,1,1,469009,32794,50,4473,14088,1,17,7,2,1,0,0.30117871762621606,55,0
1977,78,Male,Single,0,Master,Unemployed,37682,573,28,2,0,1,1,0,0,321238,14640,19,217,10770,13,24,10,2,3,2,0.4940217557411708,86,0
2328,62,Female,Widowed,3,High School,Employed,117885,365,103,1,0,1,1,0,0,212769,27946,27,167,9925,7,17,11,2,3,1,0.9282796005864281,130,1
1217,19,Female,Widowed,1,Master,Self-Employed,57941,559,46,1,1,1,0,0,0,439530,35480,25,481,11748,19,27,5,0,2,0,0.1689681363119221,137,0
2765,26,Female,Single,2,High School,Employed,29884,589,36,3,1,1,1,1,0,258184,3847,46,3662,18276,15,21,18,1,1,0,0.6789729120057063,162,0
2649,47,Female,Single,3,High School,Unemployed,125928,505,44,4,1,1,1,0,0,417729,23132,22,860,18632,10,4,15,0,3,2,0.9671185085126348,25,0
2535,57,Female,Single,4,Master,Unemployed,28007,767,109,3,1,1,1,0,1,204641,33313,38,4633,14615,17,13,12,0,4,1,0.463525909099442,164,0
1460,34,Female,Widowed,1,High School,Unemployed,199000,608,29,5,1,1,0,0,0,378231,20017,2,989,6070,4,29,15,0,3,0,0.9134158339795975,136,0
1647,29,Male,Divorced,4,Doctorate,Unemployed,137408,487,38,4,1,0,1,0,0,450940,20625,93,284,19056,7,9,9,0,4,1,0.5996641612910857,175,1
2781,40,Male,Widowed,2,Doctorate,Employed,164867,719,35,5,1,1,1,0,0,360694,47750,68,1587,4716,14,24,2,1,1,1,0.4396170699197489,163,0
2011,51,Male,Widowed,4,Master,Retired,156971,554,105,5,1,1,0,1,1,197658,42600,89,2483,10201,2,3,17,3,1,2,0.014166260962134913,160,1
2937,36,Female,Married,2,Bachelor,Unemployed,155486,460,12,2,0,1,1,0,1,113651,18577,79,2916,19553,11,17,14,2,1,0,0.1467979359416668,145,1
2225,75,Male,Divorced,3,Doctorate,Unemployed,167298,738,74,2,1,1,1,1,1,242330,24260,84,3126,13404,13,23,3,3,2,0,0.3118874031886181,68,0
1798,70,Female,Single,0,Doctorate,Employed,99064,456,74,5,1,1,1,0,1,478836,33973,60,853,12296,12,18,13,0,1,2,0.8778601787162892,135,1
1866,36,Male,Widowed,4,Doctorate,Self-Employed,109520,535,9,3,1,1,0,0,0,327644,17583,3,1030,17492,17,9,13,2,1,0,0.3601034468105172,57,0
1922,74,Female,Single,4,Doctorate,Retired,166772,572,42,5,0,1,1,0,0,306768,15472,74,4239,1653,17,5,1,0,0,1,0.49239676529179877,14,0
2155,36,Male,Married,4,Master,Retired,142649,788,9,5,1,1,1,0,1,384624,29695,22,815,1438,7,0,7,4,4,0,0.578072787972485,86,1
2617,46,Female,Divorced,0,Doctorate,Unemployed,59218,725,22,3,1,1,1,1,0,257654,46123,61,3898,17418,11,2,14,2,2,1,0.6752731979536246,120,0
2524,63,Male,Divorced,3,Bachelor,Self-Employed,179236,773,25,5,1,1,0,0,0,376859,21714,72,3470,18093,12,25,2,4,4,1,0.31201071569334005,149,1
2356,73,Male,Widowed,2,Bachelor,Unemployed,35732,387,78,1,0,1,1,1,1,347682,6247,99,1097,19981,19,18,8,2,2,0,0.6928658695352891,41,0
2010,50,Male,Single,3,Master,Retired,30846,450,17,4,1,1,0,1,0,96544,18757,68,924,14650,8,4,14,1,4,1,0.8493043972535758,63,1
2585,74,Male,Widowed,3,High School,Unemployed,32834,360,69,1,1,1,1,1,1,35306,39658,89,2320,934,3,16,13,2,4,0,0.08405023226380226,136,1
2039,18,Female,Widowed,4,Master,Unemployed,137827,813,19,2,1,1,1,0,0,170167,16763,55,763,17273,19,5,13,1,3,1,0.31457166069709563,155,0
2183,64,Male,Divorced,1,Bachelor,Self-Employed,70044,535,118,3,1,1,1,0,0,94906,13209,53,1466,7021,15,24,9,0,3,1,0.7967054987367973,158,1
1667,48,Female,Divorced,3,Doctorate,Employed,44544,471,65,2,1,1,0,0,0,141376,5675,27,4357,2317,12,12,10,3,4,1,0.44160214054182256,148,1
2250,20,Male,Single,3,Master,Self-Employed,102016,801,48,2,0,1,0,1,1,489760,42880,80,1889,11657,8,3,7,4,0,2,0.7723504211132434,58,0
1621,33,Female,Married,4,High School,Retired,58262,631,90,2,1,1,0,1,1,73723,30197,64,2116,3019,13,11,8,2,4,1,0.40588943876914296,32,0
1233,72,Male,Married,3,High School,Retired,48363,415,40,4,1,1,1,0,0,246404,33270,57,2325,1473,13,18,16,1,4,2,0.9135930815452968,143,1
2865,76,Female,Widowed,1,Master,Retired,148501,819,7,3,1,1,1,0,0,349302,34520,30,4787,15532,5,24,15,0,2,0,0.04089368260208137,121,0
1851,25,Female,Single,1,Bachelor,Employed,86249,571,51,1,1,1,1,1,0,57529,5777,20,4844,7521,5,13,1,3,3,1,0.6739091114551452,147,1
2486,48,Female,Married,0,Doctorate,Retired,51368,821,64,3,1,1,1,1,1,258226,3607,75,3138,4307,11,23,8,0,4,0,0.7729584919111816,47,0
1735,28,Female,Divorced,2,Master,Self-Employed,107228,471,44,3,1,1,1,0,0,138485,13433,95,3972,10572,5,2,6,3,4,2,0.09763913488020615,92,1
1567,70,Female,Widowed,0,Bachelor,Retired,190606,461,17,4,1,1,1,0,0,111541,1650,84,2634,1389,13,16,3,3,1,2,0.06745664795042627,31,1
2954,43,Female,Married,3,Doctorate,Unemployed,91474,352,105,2,1,1,1,1,0,272020,23772,5,1026,14633,4,19,0,2,2,0,0.23581379175280115,151,1
2446,56,Female,Divorced,2,Doctorate,Self-Employed,187207,637,118,5,1,1,1,0,0,241538,2407,92,2630,13984,9,8,17,1,3,2,0.6803965291560059,67,0
1592,73,Female,Single,0,Doctorate,Retired,139502,621,82,4,1,1,1,1,0,115532,29544,20,1864,11523,16,24,2,3,4,0,0.5935809906729136,155,1
1599,43,Female,Married,0,Bachelor,Retired,71977,784,56,4,1,1,1,1,1,76960,45515,68,1875,14966,12,4,8,2,1,1,0.2050315833598213,173,1
2067,47,Male,Divorced,2,Master,Unemployed,58897,473,116,3,1,1,1,0,0,145979,47742,35,3023,2772,17,17,1,3,1,1,0.13454366563501097,28,1
1700,20,Male,Widowed,0,High School,Employed,128154,415,16,2,1,1,1,0,0,9695,22494,98,3202,5704,18,24,8,0,3,2,0.3888972027901715,166,1
2898,26,Male,Divorced,3,Bachelor,Self-Employed,147424,376,50,5,0,1,1,1,0,405097,33350,52,4285,9733,8,15,3,0,0,1,0.4040825999612633,12,0
2829,48,Male,Single,0,Doctorate,Unemployed,158709,355,81,2,1,1,1,0,0,76323,6758,70,1801,6745,11,15,3,2,2,1,0.7603863545509909,148,1
1930,18,Female,Married,3,High School,Retired,66710,779,91,4,1,1,1,0,0,207080,8825,17,783,18970,14,13,11,4,3,2,0.7797598854116929,51,0
2103,72,Male,Married,3,Bachelor,Unemployed,162108,392,42,5,0,1,1,1,1,357648,44586,91,2875,5908,11,15,9,4,2,0,0.19644495265917228,134,1
1273,29,Male,Widowed,1,Master,Self-Employed,123602,663,90,1,1,1,0,0,0,376788,27544,41,4064,8099,9,23,4,0,0,1,0.4735027142174564,10,0
1865,48,Male,Widowed,0,Master,Employed,199357,845,109,1,1,1,1,0,0,139563,7960,40,3097,4896,4,20,11,3,4,0,0.6038690028256231,164,1
1788,26,Female,Single,0,Bachelor,Employed,116160,691,23,1,0,1,1,0,0,6037,37493,27,970,7710,13,29,19,2,4,0,0.8445476825537905,115,1
1755,56,Female,Married,0,Doctorate,Unemployed,65798,608,97,5,1,1,1,0,0,28093,35079,79,3790,12929,13,16,7,4,2,0,0.28450384751352853,54,1
1962,53,Male,Divorced,0,Doctorate,Employed,116188,562,63,1,0,1,1,0,1,405180,11383,44,4474,14702,8,4,7,1,4,2,0.012788894252088734,31,0
1239,18,Female,Married,4,Bachelor,Self-Employed,107948,456,39,3,0,1,1,1,0,376152,17679,9,2411,3943,6,26,18,1,4,2,0.41897625131982663,119,1
2568,53,Male,Married,1,Doctorate,Retired,48024,801,16,1,1,1,0,0,1,395279,20118,37,413,11963,18,6,15,1,1,0,0.7622816845778577,64,0
1125,77,Male,Single,4,Bachelor,Unemployed,91492,358,50,5,1,1,1,0,1,397960,24350,45,4480,16392,11,18,7,3,3,0,0.7943306552653664,161,1
1863,23,Male,Divorced,2,Master,Employed,149380,339,102,3,1,1,1,1,1,168923,5450,47,3843,11094,6,6,16,4,3,1,0.5971322315085749,165,1
2175,62,Female,Divorced,0,Bachelor,Employed,81451,383,88,2,1,1,0,0,0,349555,42988,19,4712,11179,6,22,16,0,4,1,0.3278711615825185,17,0
2409,54,Male,Widowed,0,Bachelor,Retired,75264,449,86,2,1,1,1,0,0,434594,48953,93,3419,14041,10,8,16,4,0,2,0.3289542646821487,171,1
1140,41,Female,Widowed,0,Bachelor,Employed,24677,807,19,4,1,1,1,0,0,5156,40218,9,2423,3964,3,22,19,3,2,2,0.7680081386425546,67,1
2438,64,Female,Single,3,High School,Unemployed,51541,745,65,1,0,1,0,1,0,3111,48526,1,4858,9572,0,29,5,1,3,0,0.3575808686955855,87,0
1698,54,Female,Divorced,1,Master,Retired,25192,521,100,4,1,1,1,0,0,264733,47845,34,4051,6182,5,3,3,2,3,1,0.5978878106197417,9,0
1761,54,Male,Divorced,3,High School,Retired,63013,573,113,5,1,1,1,1,1,153136,7977,14,4654,15587,5,22,2,3,3,2,0.7630059730262334,19,0
1799,22,Female,Divorced,2,Master,Unemployed,139694,810,94,4,1,1,1,0,0,23149,45446,85,2487,11685,9,11,14,3,4,0,0.6651876008899379,102,1
2125,60,Male,Widowed,2,Master,Retired,190231,492,30,3,0,1,1,1,0,408978,1059,10,2163,1869,7,15,17,3,2,0,0.1953758894333527,166,1
2567,63,Female,Single,1,High School,Self-Employed,133561,829,46,3,0,1,1,0,0,123107,34221,52,1016,11036,5,16,5,3,2,0,0.7308568708146116,79,1
1113,79,Male,Single,1,High School,Unemployed,38976,773,34,3,0,1,1,0,0,237134,30420,99,3043,7398,2,21,5,2,1,2,0.5697667462164961,95,0
2189,34,Female,Single,3,Doctorate,Unemployed,86433,704,47,2,0,1,1,0,0,459450,8548,1,365,14760,8,19,2,4,2,2,0.9668164258397841,32,0
1151,56,Male,Married,3,Master,Employed,113135,510,100,4,1,0,1,0,1,156745,9408,17,4640,14382,7,3,7,3,4,2,0.5787633933021351,134,1
2113,27,Male,Single,1,Doctorate,Self-Employed,119714,839,68,1,1,1,1,1,0,461149,8643,18,2945,5645,15,26,16,1,3,0,0.3732716498960077,157,0
2142,21,Male,Married,4,High School,Retired,178660,735,43,4,1,1,1,0,0,258514,43042,50,3856,8377,1,16,1,1,3,0,0.33199681482662213,123,0
1207,60,Male,Divorced,1,High School,Employed,38320,638,20,5,1,1,1,1,1,238274,32764,94,1504,7899,1,28,14,0,2,0,0.9163772045137419,38,0
1446,38,Male,Divorced,3,Master,Employed,73175,727,47,3,1,1,0,1,0,448162,37976,82,2962,510,15,15,6,0,2,0,0.046631642777384075,164,1
2648,49,Female,Married,1,High School,Self-Employed,45411,796,109,4,1,1,1,0,1,82926,36338,67,4842,3670,5,3,11,0,3,2,0.18683013523279257,149,1
1172,52,Male,Widowed,1,High School,Retired,55169,554,81,2,0,1,1,0,0,321200,39365,46,2047,11820,2,1,10,0,1,1,0.9171020177378366,118,0
1720,25,Female,Widowed,1,Bachelor,Retired,123107,392,17,1,1,1,1,1,1,405931,10522,57,3464,5195,5,13,2,2,3,0,0.23449155399649912,55,0
1237,79,Male,Widowed,4,Master,Retired,131023,534,97,3,1,1,1,1,1,217214,20098,9,4128,18072,5,4,15,4,1,2,0.20749318680484574,169,1
2624,66,Male,Married,0,High School,Self-Employed,182062,493,17,5,1,1,1,1,1,361320,45649,63,2173,4641,5,13,10,3,2,0,0.4422734924096152,56,1
1516,46,Male,Widowed,3,Bachelor,Retired,56558,761,92,2,1,1,1,0,0,275165,4138,44,4546,10843,2,23,7,3,2,2,0.5192594264137784,127,1
1289,40,Male,Married,0,High School,Self-Employed,60931,313,52,2,0,1,1,1,0,481121,2247,96,2269,5165,9,13,7,4,3,1,0.6135684703521305,176,1
1467,23,Male,Divorced,2,Doctorate,Self-Employed,25295,496,25,5,1,1,0,0,0,73400,6092,81,611,8255,3,19,0,4,1,1,0.0947805078454117,79,1
1123,42,Male,Single,1,Bachelor,Retired,185486,555,55,2,0,1,1,0,0,143088,2066,84,1999,15037,11,11,1,2,2,1,0.29363306292695324,90,0
2859,38,Male,Single,4,High School,Retired,156427,773,91,3,0,0,1,0,0,126379,4160,60,3480,14430,10,4,6,1,4,2,0.8617208459819216,6,0
2750,64,Male,Single,4,Doctorate,Employed,127461,571,84,2,0,1,1,1,0,274013,33998,80,4395,12398,1,23,4,3,0,0,0.8871468078118292,27,0
2431,50,Female,Widowed,2,High School,Employed,130290,303,104,5,1,1,1,1,0,486184,13468,71,3837,18424,0,15,1,3,1,1,0.33480411008175004,31,0
2286,65,Male,Single,2,High School,Self-Employed,124446,518,112,2,1,1,0,1,0,33061,2026,20,3527,13265,14,22,12,4,3,2,0.29589005943799485,39,1
1060,26,Male,Widowed,0,High School,Employed,166965,307,16,1,1,1,1,1,0,26477,34062,45,2966,13999,3,26,0,4,1,1,0.7955890137695468,134,1
2264,36,Female,Widowed,0,High School,Unemployed,197788,400,71,2,1,1,0,0,0,190288,8165,19,1802,9251,5,8,6,1,2,2,0.6890092212548127,126,1
1166,54,Male,Married,1,Master,Unemployed,96675,652,95,5,1,1,1,0,0,441575,20970,48,3502,6845,19,6,8,1,3,2,0.16498206334677912,150,0
1345,57,Male,Married,4,Bachelor,Unemployed,113464,514,115,3,0,1,1,1,0,183746,37659,44,4232,2818,4,18,0,0,2,1,0.8697562987253739,40,0
2376,72,Female,Single,2,High School,Retired,23271,657,98,4,1,1,0,1,0,322568,9498,25,191,15558,17,15,8,0,2,2,0.6564091395611491,43,0
2510,60,Female,Widowed,0,High School,Employed,28625,603,39,4,1,1,1,0,0,336204,46806,24,856,10911,3,6,2,2,4,0,0.2610697597337043,105,0
2185,47,Male,Single,2,Bachelor,Unemployed,45825,641,12,4,1,1,0,1,0,281620,48114,39,566,19531,10,10,11,1,2,1,0.702043252142437,79,0
2637,24,Male,Married,2,Master,Retired,168345,416,18,4,1,1,1,0,0,238461,34517,39,2976,19583,12,19,6,1,2,1,0.4843438482767788,103,1
1853,62,Female,Divorced,1,High School,Employed,100720,465,39,5,1,1,1,1,1,411579,15271,37,304,11782,2,2,19,2,2,0,0.464175979791959,20,0
1633,54,Male,Divorced,1,Doctorate,Retired,42228,359,2,5,1,1,1,1,0,452072,2142,4,2671,10474,10,4,2,2,2,1,0.19884868418251644,69,0
2338,37,Female,Single,2,Doctorate,Retired,105603,409,91,3,1,1,1,0,0,183835,36078,55,4865,13275,2,14,6,3,0,1,0.10594238747982421,49,0
2517,57,Male,Widowed,3,Bachelor,Unemployed,143182,553,80,4,0,1,0,0,1,83172,18373,27,1156,8833,14,8,5,4,1,0,0.058158275050625874,37,1
1390,28,Male,Divorced,3,High School,Retired,53012,690,51,4,1,1,1,0,0,274064,41771,43,301,18981,15,5,11,2,1,0,0.6397379973783744,84,0
1101,27,Female,Married,4,Master,Employed,92379,700,51,4,0,1,1,0,0,358527,23134,69,3557,14545,10,5,10,1,2,0,0.040198978498492965,54,0
2982,35,Female,Divorced,2,Doctorate,Unemployed,65913,653,17,4,0,1,1,0,0,32815,5642,31,4532,19025,14,9,17,0,2,0,0.8327337857825113,61,0
2451,24,Male,Married,0,Doctorate,Retired,67655,775,99,3,1,1,0,1,0,202940,37174,20,3053,19877,14,24,12,0,2,1,0.3051816742870642,152,0
